0,0.7620100876131847,0.76764044154678
1,0.7608037227556905,0.7671741336122557
2,0.759849415239592,0.7656058544994585
3,0.7593248281207645,0.7646652764959119
4,0.7591800624165088,0.76499802416646
5,0.75906469607397,0.7651455865019793
6,0.7587411903841986,0.7645884953842282
7,0.7584992844794242,0.7649305276063626
8,0.758463315708304,0.7645295515889144
9,0.7582200278291191,0.7641639787130745
10,0.7581012811244983,0.7641171977473256
11,0.7582595598141687,0.7643881764726865
12,0.7583280660726744,0.7642761713830543
13,0.7582526638532746,0.7642489841091499
14,0.7583038684231662,0.7642256624005063
15,0.7582064824695224,0.7641063435304415
16,0.7582177436248617,0.7640734632646626
17,0.758186260122698,0.7641147478250511
18,0.7581240585603631,0.7640912865545882
19,0.7580482839459204,0.7641297829075506
20,0.7579953608554476,0.7640905207389415
21,0.7580378091239598,0.7643511970387395
22,0.758046201200476,0.7644385193003563
23,0.7579544174173547,0.7643123802258485
24,0.757862694531853,0.764277958760228
25,0.7578795055151151,0.7643667398528636
26,0.7578666213198625,0.7644592246227634
27,0.7578190098485094,0.7644545119663587
28,0.7578171218812285,0.7644055668847494
29,0.7578561502120483,0.7643895854257821
30,0.7578688510517662,0.7644532559642652
31,0.7578413486980222,0.7643039536041957
32,0.757825907341796,0.7642267988355126
33,0.757828146351637,0.7641843756457943
34,0.7578584546581095,0.7642387175718548
35,0.7578972804155417,0.7643244739894484
36,0.7579047583835123,0.7644006932861784
37,0.7578945581090722,0.7643960645045499
38,0.7578984694287471,0.7643763203769416
39,0.7578833526885327,0.7644392690951264
40,0.7578888912819816,0.7644038482991619
41,0.7579236145729633,0.7643665894262619
42,0.757907707986903,0.7644544590843708
43,0.757899845663502,0.7643938954260847
44,0.7579071418925363,0.7643852551039143
45,0.7578507251381932,0.7643258046236405
46,0.7578540764709475,0.7643200098718391
47,0.7578409850420686,0.7642558219038006
48,0.7578388538921864,0.7642409883420106
49,0.757842091928167,0.7642233429324952
50,0.7578410288120995,0.7642710699389761
51,0.7578526270627673,0.7642887482125786
52,0.7578382935615486,0.7643117047083456
53,0.7578217957419893,0.7642434201912333
54,0.7578219184396741,0.7642278019918565
55,0.7578127217558,0.7642429237178295
56,0.7578063020804212,0.7642575924764665
57,0.7577735076491875,0.7642520042836997
58,0.7577843393685203,0.7642030849400495
59,0.7578041326878392,0.7642106882503813
60,0.7577738473364185,0.7641895729410535
61,0.7577604232866345,0.7641990389411891
62,0.7577654738066774,0.7642294071347099
63,0.7577756889470089,0.7642625821938595
64,0.7577528957005273,0.7642509700636366
65,0.7577608281235186,0.7642492941012133
